Bin , nEvents , Efficiencies
152.41,690,0.0138
165.05,839,0.01678
178.75,957,0.01914
193.57,1043,0.02086
209.63,1148,0.02296
227.02,1249,0.02498
245.86,1378,0.02756
266.25,1404,0.02808
288.34,1406,0.02812
312.26,1398,0.02796
338.16,1422,0.02844
366.21,1417,0.02834
396.59,1382,0.02764
429.49,1355,0.0271
465.12,1321,0.02642
503.71,1244,0.02488
545.49,1236,0.02472
590.74,1103,0.02206
639.75,962,0.01924
692.82,895,0.0179
750.29,780,0.0156
812.54,628,0.01256
879.94,568,0.01136
952.94,428,0.00856
1032,359,0.00718
1117.6,287,0.00574
1210.3,215,0.0043
1310.7,158,0.00316
1419.4,122,0.00244
1537.2,75,0.0015
1664.7,56,0.00112
1802.8,31,0.00062
1952.4,24,0.00048
2114.3,18,0.00036
2289.7,8,0.00016
2479.7,8,0.00016
