Bin , nEvents , Efficiencies
152.41,512,0.01024
165.05,587,0.01174
178.75,715,0.0143
193.57,828,0.01656
209.63,809,0.01618
227.02,878,0.01756
245.86,1068,0.02136
266.25,1084,0.02168
288.34,1133,0.02266
312.26,1114,0.02228
338.16,1169,0.02338
366.21,1218,0.02436
396.59,1152,0.02304
429.49,1213,0.02426
465.12,1260,0.0252
503.71,1308,0.02616
545.49,1221,0.02442
590.74,1295,0.0259
639.75,1123,0.02246
692.82,1156,0.02312
750.29,1052,0.02104
812.54,1018,0.02036
879.94,967,0.01934
952.94,842,0.01684
1032,762,0.01524
1117.6,735,0.0147
1210.3,646,0.01292
1310.7,574,0.01148
1419.4,470,0.0094
1537.2,350,0.007
1664.7,291,0.00582
1802.8,234,0.00468
1952.4,197,0.00394
2114.3,142,0.00284
2289.7,110,0.0022
2479.7,84,0.00168
