Bin , nEvents , Efficiencies
150,227,0.00454
160,217,0.00434
170,245,0.0049
180,226,0.00452
190,236,0.00472
200,576,0.01152
220,570,0.0114
240,532,0.01064
260,630,0.0126
280,606,0.01212
300,617,0.01234
320,607,0.01214
340,583,0.01166
360,671,0.01342
380,584,0.01168
400,559,0.01118
420,579,0.01158
440,540,0.0108
460,545,0.0109
480,525,0.0105
500,510,0.0102
520,495,0.0099
540,452,0.00904
560,475,0.0095
580,448,0.00896
600,635,0.0127
630,588,0.01176
660,562,0.01124
690,513,0.01026
720,526,0.01052
750,404,0.00808
780,421,0.00842
810,365,0.0073
840,351,0.00702
870,348,0.00696
900,544,0.01088
950,437,0.00874
1000,395,0.0079
1050,357,0.00714
1100,307,0.00614
1150,274,0.00548
1200,255,0.0051
1250,250,0.005
1310,213,0.00426
1370,170,0.0034
1430,155,0.0031
1490,128,0.00256
1550,126,0.00252
1610,116,0.00232
1680,85,0.0017
1750,76,0.00152
1820,77,0.00154
1890,64,0.00128
1970,57,0.00114
2050,28,0.00056
