Bin , nEvents , Efficiencies
152.41,137,0.00548
165.05,164,0.00656
178.75,180,0.0072
193.57,214,0.00856
209.63,266,0.01064
227.02,260,0.0104
245.86,298,0.01192
266.25,351,0.01404
288.34,322,0.01288
312.26,373,0.01492
338.16,423,0.01692
366.21,461,0.01844
396.59,482,0.01928
429.49,532,0.02128
465.12,558,0.02232
503.71,609,0.02436
545.49,594,0.02376
590.74,669,0.02676
639.75,644,0.02576
692.82,699,0.02796
750.29,747,0.02988
812.54,714,0.02856
879.94,718,0.02872
952.94,689,0.02756
1032,660,0.0264
1117.6,654,0.02616
1210.3,684,0.02736
1310.7,600,0.024
1419.4,628,0.02512
1537.2,571,0.02284
1664.7,493,0.01972
1802.8,493,0.01972
1952.4,371,0.01484
2114.3,314,0.01256
2289.7,268,0.01072
2479.7,217,0.00868
