Bin , nEvents , Efficiencies
50,2,4e-05
70,6,0.00012
80,13,0.00026
90,7,0.00014
100,33,0.00066
120,41,0.00082
140,25,0.0005
160,41,0.00082
180,45,0.0009
200,32,0.00064
220,25,0.0005
240,48,0.00096
260,37,0.00074
280,44,0.00088
300,41,0.00082
320,32,0.00064
340,30,0.0006
360,56,0.00112
400,142,0.00284
500,102,0.00204
600,83,0.00166
700,73,0.00146
800,195,0.0039
