Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,1,2e-05
240,2,4e-05
260,1,2e-05
280,2,4e-05
300,3,6e-05
320,2,4e-05
340,3,6e-05
360,4,8e-05
380,4,8e-05
400,1,2e-05
420,5,0.0001
440,6,0.00012
460,10,0.0002
480,9,0.00018
500,6,0.00012
520,8,0.00016
540,16,0.00032
560,17,0.00034
580,17,0.00034
600,22,0.00044
630,32,0.00064
660,44,0.00088
690,54,0.00108
720,48,0.00096
750,69,0.00138
780,64,0.00128
810,75,0.0015
840,81,0.00162
870,89,0.00178
900,134,0.00268
950,141,0.00282
1000,157,0.00314
1050,151,0.00302
1100,132,0.00264
1150,189,0.00378
1200,147,0.00294
1250,219,0.00438
1310,249,0.00498
1370,230,0.0046
1430,237,0.00474
1490,270,0.0054
1550,269,0.00538
1610,325,0.0065
1680,373,0.00746
1750,358,0.00716
1820,401,0.00802
1890,443,0.00886
1970,436,0.00872
2050,473,0.00946
