Bin , nEvents , Efficiencies
152.41,1,4e-05
165.05,0,0
178.75,0,0
193.57,0,0
209.63,0,0
227.02,0,0
245.86,0,0
266.25,1,4e-05
288.34,0,0
312.26,0,0
338.16,0,0
366.21,1,4e-05
396.59,5,0.0002
429.49,2,8e-05
465.12,4,0.00016
503.71,6,0.00024
545.49,7,0.00028
590.74,8,0.00032
639.75,18,0.00072
692.82,23,0.00092
750.29,22,0.00088
812.54,39,0.00156
879.94,36,0.00144
952.94,53,0.00212
1032,71,0.00284
1117.6,89,0.00356
1210.3,107,0.00428
1310.7,150,0.006
1419.4,144,0.00576
1537.2,207,0.00828
1664.7,239,0.00956
1802.8,300,0.012
1952.4,343,0.01372
2114.3,467,0.01868
2289.7,556,0.02224
2479.7,690,0.0276
