Bin , nEvents , Efficiencies
152.41,138,0.00552
165.05,197,0.00788
178.75,221,0.00884
193.57,259,0.01036
209.63,258,0.01032
227.02,315,0.0126
245.86,300,0.012
266.25,343,0.01372
288.34,384,0.01536
312.26,436,0.01744
338.16,418,0.01672
366.21,481,0.01924
396.59,525,0.021
429.49,570,0.0228
465.12,577,0.02308
503.71,618,0.02472
545.49,661,0.02644
590.74,661,0.02644
639.75,657,0.02628
692.82,693,0.02772
750.29,700,0.028
812.54,695,0.0278
879.94,688,0.02752
952.94,712,0.02848
1032,676,0.02704
1117.6,690,0.0276
1210.3,664,0.02656
1310.7,614,0.02456
1419.4,554,0.02216
1537.2,521,0.02084
1664.7,441,0.01764
1802.8,409,0.01636
1952.4,368,0.01472
2114.3,293,0.01172
2289.7,219,0.00876
2479.7,192,0.00768
