Bin , nEvents , Efficiencies
50,6,0.00024
70,19,0.00076
80,24,0.00096
90,36,0.00144
100,73,0.00292
120,53,0.00212
140,50,0.002
160,33,0.00132
180,22,0.00088
200,24,0.00096
220,25,0.001
240,24,0.00096
260,16,0.00064
280,14,0.00056
300,14,0.00056
320,10,0.0004
340,10,0.0004
360,12,0.00048
400,25,0.001
500,19,0.00076
600,7,0.00028
700,6,0.00024
800,11,0.00044
