Bin , nEvents , Efficiencies
150,150,0.003
160,163,0.00326
170,176,0.00352
180,168,0.00336
190,178,0.00356
200,338,0.00676
220,396,0.00792
240,371,0.00742
260,358,0.00716
280,395,0.0079
300,375,0.0075
320,384,0.00768
340,413,0.00826
360,409,0.00818
380,381,0.00762
400,407,0.00814
420,427,0.00854
440,403,0.00806
460,397,0.00794
480,344,0.00688
500,383,0.00766
520,391,0.00782
540,374,0.00748
560,360,0.0072
580,392,0.00784
600,488,0.00976
630,487,0.00974
660,480,0.0096
690,476,0.00952
720,498,0.00996
750,437,0.00874
780,474,0.00948
810,401,0.00802
840,399,0.00798
870,371,0.00742
900,626,0.01252
950,546,0.01092
1000,549,0.01098
1050,495,0.0099
1100,511,0.01022
1150,458,0.00916
1200,440,0.0088
1250,458,0.00916
1310,436,0.00872
1370,376,0.00752
1430,369,0.00738
1490,329,0.00658
1550,320,0.0064
1610,316,0.00632
1680,268,0.00536
1750,274,0.00548
1820,223,0.00446
1890,261,0.00522
1970,220,0.0044
2050,169,0.00338
