Bin , nEvents , Efficiencies
150,4,8e-05
160,2,4e-05
170,3,6e-05
180,2,4e-05
190,6,0.00012
200,11,0.00022
220,14,0.00028
240,18,0.00036
260,33,0.00066
280,38,0.00076
300,35,0.0007
320,62,0.00124
340,46,0.00092
360,88,0.00176
380,88,0.00176
400,98,0.00196
420,94,0.00188
440,92,0.00184
460,93,0.00186
480,102,0.00204
500,115,0.0023
520,107,0.00214
540,127,0.00254
560,138,0.00276
580,130,0.0026
600,215,0.0043
630,202,0.00404
660,211,0.00422
690,232,0.00464
720,220,0.0044
750,248,0.00496
780,214,0.00428
810,271,0.00542
840,302,0.00604
870,274,0.00548
900,479,0.00958
950,508,0.01016
1000,478,0.00956
1050,508,0.01016
1100,512,0.01024
1150,550,0.011
1200,503,0.01006
1250,623,0.01246
1310,597,0.01194
1370,641,0.01282
1430,623,0.01246
1490,611,0.01222
1550,602,0.01204
1610,694,0.01388
1680,662,0.01324
1750,710,0.0142
1820,644,0.01288
1890,722,0.01444
1970,705,0.0141
2050,682,0.01364
