Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,3,6e-05
178.75,3,6e-05
193.57,1,2e-05
209.63,0,0
227.02,1,2e-05
245.86,1,2e-05
266.25,1,2e-05
288.34,3,6e-05
312.26,5,0.0001
338.16,8,0.00016
366.21,8,0.00016
396.59,20,0.0004
429.49,21,0.00042
465.12,23,0.00046
503.71,51,0.00102
545.49,76,0.00152
590.74,105,0.0021
639.75,118,0.00236
692.82,173,0.00346
750.29,212,0.00424
812.54,299,0.00598
879.94,317,0.00634
952.94,391,0.00782
1032,443,0.00886
1117.6,548,0.01096
1210.3,653,0.01306
1310.7,812,0.01624
1419.4,942,0.01884
1537.2,1076,0.02152
1664.7,1241,0.02482
1802.8,1519,0.03038
1952.4,1633,0.03266
2114.3,1919,0.03838
2289.7,2137,0.04274
2479.7,2235,0.0447
