Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,4,8e-05
193.57,6,0.00012
209.63,3,6e-05
227.02,5,0.0001
245.86,9,0.00018
266.25,6,0.00012
288.34,16,0.00032
312.26,16,0.00032
338.16,17,0.00034
366.21,41,0.00082
396.59,49,0.00098
429.49,76,0.00152
465.12,117,0.00234
503.71,136,0.00272
545.49,189,0.00378
590.74,183,0.00366
639.75,263,0.00526
692.82,293,0.00586
750.29,341,0.00682
812.54,379,0.00758
879.94,454,0.00908
952.94,526,0.01052
1032,658,0.01316
1117.6,727,0.01454
1210.3,915,0.0183
1310.7,1024,0.02048
1419.4,1189,0.02378
1537.2,1387,0.02774
1664.7,1440,0.0288
1802.8,1677,0.03354
1952.4,1789,0.03578
2114.3,1877,0.03754
2289.7,1794,0.03588
2479.7,1784,0.03568
