Bin , nEvents , Efficiencies
152.41,15,0.0003
165.05,13,0.00026
178.75,38,0.00076
193.57,50,0.001
209.63,56,0.00112
227.02,98,0.00196
245.86,117,0.00234
266.25,168,0.00336
288.34,228,0.00456
312.26,271,0.00542
338.16,295,0.0059
366.21,341,0.00682
396.59,442,0.00884
429.49,492,0.00984
465.12,585,0.0117
503.71,688,0.01376
545.49,742,0.01484
590.74,886,0.01772
639.75,1071,0.02142
692.82,1294,0.02588
750.29,1454,0.02908
812.54,1538,0.03076
879.94,1903,0.03806
952.94,2002,0.04004
1032,2137,0.04274
1117.6,2339,0.04678
1210.3,2421,0.04842
1310.7,2325,0.0465
1419.4,2302,0.04604
1537.2,2201,0.04402
1664.7,1918,0.03836
1802.8,1644,0.03288
1952.4,1392,0.02784
2114.3,1009,0.02018
2289.7,787,0.01574
2479.7,529,0.01058
