Bin , nEvents , Efficiencies
150,2,8e-05
160,0,0
170,2,8e-05
180,1,4e-05
190,3,0.00012
200,4,0.00016
220,7,0.00028
240,4,0.00016
260,7,0.00028
280,12,0.00048
300,11,0.00044
320,13,0.00052
340,21,0.00084
360,17,0.00068
380,22,0.00088
400,26,0.00104
420,24,0.00096
440,38,0.00152
460,40,0.0016
480,42,0.00168
500,43,0.00172
520,49,0.00196
540,40,0.0016
560,37,0.00148
580,59,0.00236
600,89,0.00356
630,82,0.00328
660,92,0.00368
690,79,0.00316
720,92,0.00368
750,97,0.00388
780,109,0.00436
810,76,0.00304
840,94,0.00376
870,101,0.00404
900,185,0.0074
950,186,0.00744
1000,211,0.00844
1050,212,0.00848
1100,193,0.00772
1150,203,0.00812
1200,211,0.00844
1250,241,0.00964
1310,255,0.0102
1370,228,0.00912
1430,266,0.01064
1490,272,0.01088
1550,253,0.01012
1610,294,0.01176
1680,296,0.01184
1750,325,0.013
1820,303,0.01212
1890,344,0.01376
1970,324,0.01296
2050,333,0.01332
