Bin , nEvents , Efficiencies
150,1,4e-05
160,4,0.00016
170,1,4e-05
180,2,8e-05
190,0,0
200,3,0.00012
220,6,0.00024
240,6,0.00024
260,6,0.00024
280,9,0.00036
300,11,0.00044
320,13,0.00052
340,21,0.00084
360,18,0.00072
380,16,0.00064
400,23,0.00092
420,34,0.00136
440,43,0.00172
460,35,0.0014
480,29,0.00116
500,29,0.00116
520,47,0.00188
540,45,0.0018
560,43,0.00172
580,50,0.002
600,88,0.00352
630,73,0.00292
660,77,0.00308
690,99,0.00396
720,97,0.00388
750,92,0.00368
780,105,0.0042
810,110,0.0044
840,115,0.0046
870,124,0.00496
900,189,0.00756
950,211,0.00844
1000,215,0.0086
1050,197,0.00788
1100,236,0.00944
1150,213,0.00852
1200,229,0.00916
1250,287,0.01148
1310,269,0.01076
1370,285,0.0114
1430,284,0.01136
1490,279,0.01116
1550,281,0.01124
1610,351,0.01404
1680,328,0.01312
1750,321,0.01284
1820,350,0.014
1890,372,0.01488
1970,339,0.01356
2050,355,0.0142
