Bin , nEvents , Efficiencies
150,0,0.0
160,1,2e-05
170,0,0.0
180,0,0.0
190,0,0.0
200,0,0.0
220,0,0.0
240,2,4e-05
260,0,0.0
280,0,0.0
300,0,0.0
320,0,0.0
340,6,0.00012
360,1,2e-05
380,0,0.0
400,0,0.0
420,0,0.0
440,3,6e-05
460,2,4e-05
480,0,0.0
500,2,4e-05
520,4,8e-05
540,2,4e-05
560,0,0.0
580,5,0.0001
600,0,0.0
630,3,6e-05
660,6,0.00012
690,11,0.00022
720,4,8e-05
750,8,0.00016
780,12,0.00024
810,7,0.00014
840,9,0.00018
870,22,0.00044
900,33,0.00066
950,27,0.00054
1000,22,0.00044
1050,35,0.0007
1100,57,0.00114
1150,69,0.00138
1200,58,0.00116
1250,70,0.0014
1310,72,0.00144
1370,75,0.0015
1430,72,0.00144
1490,93,0.00186
1550,103,0.00206
1610,97,0.00194
1680,126,0.00252
1750,102,0.00204
1820,108,0.00216
1890,150,0.003
1970,167,0.00334
2050,193,0.00386
