Bin , nEvents , Efficiencies
150,0,0.0
160,2,4e-05
170,0,0.0
180,2,4e-05
190,1,2e-05
200,0,0.0
220,2,4e-05
240,2,4e-05
260,4,8e-05
280,0,0.0
300,0,0.0
320,0,0.0
340,0,0.0
360,2,4e-05
380,2,4e-05
400,1,2e-05
420,0,0.0
440,1,2e-05
460,0,0.0
480,0,0.0
500,2,4e-05
520,2,4e-05
540,0,0.0
560,0,0.0
580,1,2e-05
600,0,0.0
630,4,8e-05
660,2,4e-05
690,3,6e-05
720,4,8e-05
750,6,0.00012
780,8,0.00016
810,15,0.0003
840,6,0.00012
870,6,0.00012
900,22,0.00044
950,20,0.0004
1000,38,0.00076
1050,26,0.00052
1100,53,0.00106
1150,43,0.00086
1200,51,0.00102
1250,50,0.001
1310,75,0.0015
1370,65,0.0013
1430,52,0.00104
1490,65,0.0013
1550,85,0.0017
1610,105,0.0021
1680,109,0.00218
1750,92,0.00184
1820,96,0.00192
1890,154,0.00308
1970,143,0.00286
2050,162,0.00324
