Bin , nEvents , Efficiencies
50,3,6e-05
70,6,0.00012
80,16,0.00032
90,8,0.00016
100,39,0.00078
120,28,0.00056
140,37,0.00074
160,36,0.00072
180,49,0.00098
200,26,0.00052
220,30,0.0006
240,35,0.0007
260,44,0.00088
280,36,0.00072
300,41,0.00082
320,34,0.00068
340,43,0.00086
360,62,0.00124
400,131,0.00262
500,89,0.00178
600,96,0.00192
700,72,0.00144
800,160,0.0032
