Bin , nEvents , Efficiencies
50,0,0
100,4,8e-05
150,3,6e-05
200,6,0.00012
250,6,0.00012
300,1,2e-05
350,0,0
400,10,0.0002
500,2,4e-05
600,11,0.00022
