Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,0,0
178.75,0,0
193.57,0,0
209.63,0,0
227.02,0,0
245.86,0,0
266.25,0,0
288.34,0,0
312.26,1,2e-05
338.16,1,2e-05
366.21,1,2e-05
396.59,5,0.0001
429.49,2,4e-05
465.12,0,0
503.71,0,0
545.49,4,8e-05
590.74,4,8e-05
639.75,4,8e-05
692.82,10,0.0002
750.29,15,0.0003
812.54,16,0.00032
879.94,24,0.00048
952.94,30,0.0006
1032,41,0.00082
1117.6,59,0.00118
1210.3,56,0.00112
1310.7,86,0.00172
1419.4,97,0.00194
1537.2,110,0.0022
1664.7,147,0.00294
1802.8,177,0.00354
1952.4,209,0.00418
2114.3,277,0.00554
2289.7,373,0.00746
2479.7,431,0.00862
