Bin , nEvents , Efficiencies
150,4,8e-05
200,7,0.00014
250,9,0.00018
300,12,0.00024
350,11,0.00022
400,8,0.00016
450,7,0.00014
500,2,4e-05
550,5,0.0001
650,17,0.00034
