Bin , nEvents , Efficiencies
152.41,1690,0.0338
165.05,1533,0.03066
178.75,1504,0.03008
193.57,1488,0.02976
209.63,1429,0.02858
227.02,1308,0.02616
245.86,1258,0.02516
266.25,1226,0.02452
288.34,1074,0.02148
312.26,1048,0.02096
338.16,968,0.01936
366.21,871,0.01742
396.59,767,0.01534
429.49,701,0.01402
465.12,650,0.013
503.71,622,0.01244
545.49,498,0.00996
590.74,449,0.00898
639.75,436,0.00872
692.82,374,0.00748
750.29,329,0.00658
812.54,277,0.00554
879.94,246,0.00492
952.94,222,0.00444
1032,175,0.0035
1117.6,143,0.00286
1210.3,142,0.00284
1310.7,115,0.0023
1419.4,83,0.00166
1537.2,73,0.00146
1664.7,55,0.0011
1802.8,51,0.00102
1952.4,34,0.00068
2114.3,28,0.00056
2289.7,19,0.00038
2479.7,13,0.00026
