Bin , nEvents , Efficiencies
150,91,0.00364
160,91,0.00364
170,70,0.0028
180,88,0.00352
190,117,0.00468
200,187,0.00748
220,174,0.00696
240,199,0.00796
260,214,0.00856
280,213,0.00852
300,197,0.00788
320,206,0.00824
340,204,0.00816
360,199,0.00796
380,195,0.0078
400,163,0.00652
420,183,0.00732
440,174,0.00696
460,183,0.00732
480,177,0.00708
500,180,0.0072
520,191,0.00764
540,166,0.00664
560,175,0.007
580,161,0.00644
600,236,0.00944
630,230,0.0092
660,240,0.0096
690,209,0.00836
720,240,0.0096
750,216,0.00864
780,187,0.00748
810,175,0.007
840,216,0.00864
870,197,0.00788
900,293,0.01172
950,245,0.0098
1000,248,0.00992
1050,206,0.00824
1100,218,0.00872
1150,203,0.00812
1200,206,0.00824
1250,237,0.00948
1310,209,0.00836
1370,166,0.00664
1430,166,0.00664
1490,159,0.00636
1550,139,0.00556
1610,153,0.00612
1680,131,0.00524
1750,139,0.00556
1820,111,0.00444
1890,130,0.0052
1970,127,0.00508
2050,97,0.00388
