Bin , nEvents , Efficiencies
50,1,2e-05
100,6,0.00012
150,2,4e-05
200,1,2e-05
250,2,4e-05
300,1,2e-05
350,0,0
400,1,2e-05
500,0,0
600,1,2e-05
