Bin , nEvents , Efficiencies
152.41,921,0.03684
165.05,949,0.03796
178.75,914,0.03656
193.57,827,0.03308
209.63,829,0.03316
227.02,744,0.02976
245.86,672,0.02688
266.25,575,0.023
288.34,492,0.01968
312.26,459,0.01836
338.16,386,0.01544
366.21,326,0.01304
396.59,281,0.01124
429.49,269,0.01076
465.12,224,0.00896
503.71,190,0.0076
545.49,157,0.00628
590.74,128,0.00512
639.75,107,0.00428
692.82,105,0.0042
750.29,80,0.0032
812.54,46,0.00184
879.94,62,0.00248
952.94,47,0.00188
1032,40,0.0016
1117.6,21,0.00084
1210.3,19,0.00076
1310.7,15,0.0006
1419.4,7,0.00028
1537.2,14,0.00056
1664.7,11,0.00044
1802.8,2,8e-05
1952.4,1,4e-05
2114.3,2,8e-05
2289.7,0,0
2479.7,2,8e-05
