Bin , nEvents , Efficiencies
152.41,960,0.0384
165.05,913,0.03652
178.75,925,0.037
193.57,855,0.0342
209.63,771,0.03084
227.02,773,0.03092
245.86,655,0.0262
266.25,617,0.02468
288.34,548,0.02192
312.26,434,0.01736
338.16,415,0.0166
366.21,340,0.0136
396.59,319,0.01276
429.49,252,0.01008
465.12,222,0.00888
503.71,170,0.0068
545.49,176,0.00704
590.74,152,0.00608
639.75,100,0.004
692.82,98,0.00392
750.29,84,0.00336
812.54,58,0.00232
879.94,39,0.00156
952.94,43,0.00172
1032,32,0.00128
1117.6,23,0.00092
1210.3,19,0.00076
1310.7,8,0.00032
1419.4,11,0.00044
1537.2,11,0.00044
1664.7,8,0.00032
1802.8,3,0.00012
1952.4,1,4e-05
2114.3,0,0
2289.7,2,8e-05
2479.7,0,0
