Bin , nEvents , Efficiencies
150,47,0.00094
160,54,0.00108
170,56,0.00112
180,79,0.00158
190,88,0.00176
200,192,0.00384
220,193,0.00386
240,208,0.00416
260,234,0.00468
280,248,0.00496
300,273,0.00546
320,264,0.00528
340,300,0.006
360,301,0.00602
380,374,0.00748
400,356,0.00712
420,325,0.0065
440,363,0.00726
460,360,0.0072
480,387,0.00774
500,382,0.00764
520,380,0.0076
540,422,0.00844
560,425,0.0085
580,442,0.00884
600,644,0.01288
630,656,0.01312
660,679,0.01358
690,681,0.01362
720,667,0.01334
750,677,0.01354
780,658,0.01316
810,621,0.01242
840,606,0.01212
870,601,0.01202
900,939,0.01878
950,935,0.0187
1000,839,0.01678
1050,705,0.0141
1100,693,0.01386
1150,613,0.01226
1200,563,0.01126
1250,633,0.01266
1310,535,0.0107
1370,458,0.00916
1430,409,0.00818
1490,364,0.00728
1550,302,0.00604
1610,294,0.00588
1680,249,0.00498
1750,223,0.00446
1820,188,0.00376
1890,151,0.00302
1970,137,0.00274
2050,100,0.002
