Bin , nEvents , Efficiencies
150,3,6e-05
160,1,2e-05
170,2,4e-05
180,2,4e-05
190,1,2e-05
200,9,0.00018
220,18,0.00036
240,21,0.00042
260,29,0.00058
280,23,0.00046
300,40,0.0008
320,46,0.00092
340,56,0.00112
360,72,0.00144
380,69,0.00138
400,87,0.00174
420,97,0.00194
440,100,0.002
460,115,0.0023
480,107,0.00214
500,96,0.00192
520,111,0.00222
540,118,0.00236
560,132,0.00264
580,137,0.00274
600,200,0.004
630,201,0.00402
660,232,0.00464
690,215,0.0043
720,265,0.0053
750,249,0.00498
780,267,0.00534
810,251,0.00502
840,265,0.0053
870,281,0.00562
900,498,0.00996
950,491,0.00982
1000,507,0.01014
1050,549,0.01098
1100,514,0.01028
1150,590,0.0118
1200,565,0.0113
1250,670,0.0134
1310,707,0.01414
1370,675,0.0135
1430,706,0.01412
1490,650,0.013
1550,724,0.01448
1610,833,0.01666
1680,728,0.01456
1750,690,0.0138
1820,710,0.0142
1890,805,0.0161
1970,691,0.01382
2050,627,0.01254
