Bin , nEvents , Efficiencies
152.41,1026,0.04104
165.05,919,0.03676
178.75,900,0.036
193.57,823,0.03292
209.63,760,0.0304
227.02,669,0.02676
245.86,626,0.02504
266.25,597,0.02388
288.34,499,0.01996
312.26,484,0.01936
338.16,390,0.0156
366.21,377,0.01508
396.59,327,0.01308
429.49,259,0.01036
465.12,198,0.00792
503.71,223,0.00892
545.49,159,0.00636
590.74,130,0.0052
639.75,134,0.00536
692.82,102,0.00408
750.29,78,0.00312
812.54,62,0.00248
879.94,62,0.00248
952.94,55,0.0022
1032,43,0.00172
1117.6,23,0.00092
1210.3,20,0.0008
1310.7,17,0.00068
1419.4,10,0.0004
1537.2,10,0.0004
1664.7,7,0.00028
1802.8,9,0.00036
1952.4,4,0.00016
2114.3,0,0
2289.7,1,4e-05
2479.7,0,0
