Bin , nEvents , Efficiencies
50,16,3.2e-05
100,38,7.6e-05
150,29,5.8e-05
200,42,8.4e-05
250,29,5.8e-05
300,39,7.8e-05
350,32,6.4e-05
400,55,0.00011
500,35,7e-05
600,159,0.000318
