Bin , nEvents , Efficiencies
150,78,0.00156
200,103,0.00206
250,62,0.00124
300,57,0.00114
350,18,0.00036
400,29,0.00058
450,8,0.00016
500,18,0.00036
600,12,0.00024
700,7,0.00014
800,3,6e-05
900,3,6e-05
1000,0,0
1150,0,0
