bin_HH,nEvents,Efficiencies
150,0,0.0
200,0,0.0
250,1,2e-05
300,0,0.0
350,2,4e-05
400,1,2e-05
450,0,0.0
500,0,0.0
550,0,0.0
650,11,0.00022
