Bin , nEvents , Efficiencies
150,590,0.0236
160,507,0.02028
170,496,0.01984
180,415,0.0166
190,383,0.01532
200,625,0.025
220,532,0.02128
240,463,0.01852
260,375,0.015
280,319,0.01276
300,262,0.01048
320,208,0.00832
340,185,0.0074
360,165,0.0066
380,129,0.00516
400,117,0.00468
420,104,0.00416
440,101,0.00404
460,81,0.00324
480,92,0.00368
500,69,0.00276
520,55,0.0022
540,50,0.002
560,46,0.00184
580,49,0.00196
600,73,0.00292
630,42,0.00168
660,47,0.00188
690,25,0.001
720,39,0.00156
750,22,0.00088
780,28,0.00112
810,15,0.0006
840,13,0.00052
870,12,0.00048
900,27,0.00108
950,16,0.00064
1000,11,0.00044
1050,14,0.00056
1100,8,0.00032
1150,12,0.00048
1200,5,0.0002
1250,8,0.00032
1310,4,0.00016
1370,3,0.00012
1430,3,0.00012
1490,1,4e-05
1550,0,0
1610,0,0
1680,0,0
1750,5,0.0002
1820,1,4e-05
1890,2,8e-05
1970,0,0
2050,0,0
