Bin , nEvents , Efficiencies
152.41,440,0.0088
165.05,487,0.00974
178.75,616,0.01232
193.57,698,0.01396
209.63,793,0.01586
227.02,878,0.01756
245.86,958,0.01916
266.25,1028,0.02056
288.34,1097,0.02194
312.26,1265,0.0253
338.16,1349,0.02698
366.21,1389,0.02778
396.59,1499,0.02998
429.49,1511,0.03022
465.12,1621,0.03242
503.71,1698,0.03396
545.49,1645,0.0329
590.74,1555,0.0311
639.75,1639,0.03278
692.82,1457,0.02914
750.29,1411,0.02822
812.54,1318,0.02636
879.94,1153,0.02306
952.94,1038,0.02076
1032,956,0.01912
1117.6,747,0.01494
1210.3,665,0.0133
1310.7,523,0.01046
1419.4,441,0.00882
1537.2,355,0.0071
1664.7,257,0.00514
1802.8,172,0.00344
1952.4,133,0.00266
2114.3,81,0.00162
2289.7,49,0.00098
2479.7,26,0.00052
