bin_HH,nEvents,Efficiencies
150,0,0.0
200,1,2e-05
250,0,0.0
300,0,0.0
350,0,0.0
400,1,2e-05
450,2,4e-05
500,1,2e-05
550,0,0.0
650,10,0.0002
