Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2.95299e-05
178.75,0,0
193.57,0,0
209.63,0,0
227.02,1,2.95299e-05
245.86,0,0
266.25,0,0
288.34,0,0
312.26,0,0
338.16,0,0
366.21,1,2.95299e-05
396.59,0,0
429.49,1,2.95299e-05
465.12,0,0
503.71,1,2.95299e-05
545.49,1,2.95299e-05
590.74,2,5.90598e-05
639.75,2,5.90598e-05
692.82,2,5.90598e-05
750.29,5,0.000147649
812.54,5,0.000147649
879.94,9,0.000265769
952.94,6,0.000177179
1032,16,0.000472478
1117.6,10,0.000295299
1210.3,26,0.000767777
1310.7,23,0.000679187
1419.4,34,0.00100402
1537.2,45,0.00132884
1664.7,71,0.00209662
1802.8,52,0.00153555
1952.4,66,0.00194897
2114.3,101,0.00298252
2289.7,106,0.00313017
2479.7,135,0.00398653
