Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,0,0
193.57,1,2e-05
209.63,1,2e-05
227.02,0,0
245.86,0,0
266.25,0,0
288.34,3,6e-05
312.26,1,2e-05
338.16,1,2e-05
366.21,4,8e-05
396.59,2,4e-05
429.49,3,6e-05
465.12,7,0.00014
503.71,8,0.00016
545.49,9,0.00018
590.74,15,0.0003
639.75,25,0.0005
692.82,32,0.00064
750.29,29,0.00058
812.54,48,0.00096
879.94,66,0.00132
952.94,73,0.00146
1032,90,0.0018
1117.6,97,0.00194
1210.3,155,0.0031
1310.7,180,0.0036
1419.4,203,0.00406
1537.2,237,0.00474
1664.7,295,0.0059
1802.8,363,0.00726
1952.4,473,0.00946
2114.3,580,0.0116
2289.7,810,0.0162
2479.7,979,0.01958
