Bin , nEvents , Efficiencies
150,1,4e-05
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,0,0
240,0,0
260,1,4e-05
280,0,0
300,0,0
320,1,4e-05
340,0,0
360,2,8e-05
380,2,8e-05
400,3,0.00012
420,1,4e-05
440,1,4e-05
460,2,8e-05
480,0,0
500,3,0.00012
520,1,4e-05
540,4,0.00016
560,6,0.00024
580,6,0.00024
600,17,0.00068
630,15,0.0006
660,22,0.00088
690,18,0.00072
720,21,0.00084
750,20,0.0008
780,18,0.00072
810,27,0.00108
840,29,0.00116
870,25,0.001
900,42,0.00168
950,58,0.00232
1000,54,0.00216
1050,51,0.00204
1100,61,0.00244
1150,55,0.0022
1200,70,0.0028
1250,94,0.00376
1310,89,0.00356
1370,91,0.00364
1430,131,0.00524
1490,118,0.00472
1550,115,0.0046
1610,148,0.00592
1680,164,0.00656
1750,156,0.00624
1820,144,0.00576
1890,203,0.00812
1970,237,0.00948
2050,228,0.00912
