Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,0,0
240,0,0
260,0,0
280,0,0
300,0,0
320,0,0
340,0,0
360,0,0
380,0,0
400,0,0
420,0,0
440,2,8e-05
460,0,0
480,1,4e-05
500,0,0
520,1,4e-05
540,0,0
560,0,0
580,3,0.00012
600,1,4e-05
630,0,0
660,3,0.00012
690,2,8e-05
720,6,0.00024
750,2,8e-05
780,7,0.00028
810,6,0.00024
840,6,0.00024
870,8,0.00032
900,13,0.00052
950,25,0.001
1000,27,0.00108
1050,23,0.00092
1100,31,0.00124
1150,42,0.00168
1200,36,0.00144
1250,48,0.00192
1310,39,0.00156
1370,47,0.00188
1430,47,0.00188
1490,62,0.00248
1550,50,0.002
1610,64,0.00256
1680,75,0.003
1750,85,0.0034
1820,80,0.0032
1890,90,0.0036
1970,108,0.00432
2050,119,0.00476
