Bin , nEvents , Efficiencies
152.41,241,0.00964
165.05,290,0.0116
178.75,308,0.01232
193.57,349,0.01396
209.63,405,0.0162
227.02,447,0.01788
245.86,504,0.02016
266.25,479,0.01916
288.34,548,0.02192
312.26,560,0.0224
338.16,593,0.02372
366.21,646,0.02584
396.59,640,0.0256
429.49,646,0.02584
465.12,614,0.02456
503.71,622,0.02488
545.49,633,0.02532
590.74,662,0.02648
639.75,626,0.02504
692.82,610,0.0244
750.29,564,0.02256
812.54,557,0.02228
879.94,521,0.02084
952.94,457,0.01828
1032,446,0.01784
1117.6,435,0.0174
1210.3,344,0.01376
1310.7,361,0.01444
1419.4,294,0.01176
1537.2,250,0.01
1664.7,240,0.0096
1802.8,175,0.007
1952.4,134,0.00536
2114.3,137,0.00548
2289.7,131,0.00524
2479.7,63,0.00252
