Bin , nEvents , Efficiencies
150,163,0.00652
160,151,0.00604
170,160,0.0064
180,156,0.00624
190,154,0.00616
200,292,0.01168
220,331,0.01324
240,327,0.01308
260,305,0.0122
280,298,0.01192
300,319,0.01276
320,284,0.01136
340,290,0.0116
360,275,0.011
380,286,0.01144
400,233,0.00932
420,230,0.0092
440,228,0.00912
460,213,0.00852
480,213,0.00852
500,219,0.00876
520,187,0.00748
540,177,0.00708
560,148,0.00592
580,163,0.00652
600,268,0.01072
630,211,0.00844
660,231,0.00924
690,225,0.009
720,189,0.00756
750,167,0.00668
780,147,0.00588
810,170,0.0068
840,147,0.00588
870,148,0.00592
900,236,0.00944
950,189,0.00756
1000,169,0.00676
1050,185,0.0074
1100,149,0.00596
1150,129,0.00516
1200,128,0.00512
1250,120,0.0048
1310,119,0.00476
1370,103,0.00412
1430,95,0.0038
1490,85,0.0034
1550,75,0.003
1610,71,0.00284
1680,54,0.00216
1750,54,0.00216
1820,57,0.00228
1890,38,0.00152
1970,51,0.00204
2050,45,0.0018
