Bin , nEvents , Efficiencies
152.41,4,8e-05
165.05,6,0.00012
178.75,7,0.00014
193.57,9,0.00018
209.63,19,0.00038
227.02,26,0.00052
245.86,38,0.00076
266.25,50,0.001
288.34,84,0.00168
312.26,89,0.00178
338.16,136,0.00272
366.21,202,0.00404
396.59,235,0.0047
429.49,277,0.00554
465.12,346,0.00692
503.71,422,0.00844
545.49,452,0.00904
590.74,581,0.01162
639.75,623,0.01246
692.82,706,0.01412
750.29,920,0.0184
812.54,1048,0.02096
879.94,1177,0.02354
952.94,1279,0.02558
1032,1435,0.0287
1117.6,1670,0.0334
1210.3,1912,0.03824
1310.7,2120,0.0424
1419.4,2249,0.04498
1537.2,2334,0.04668
1664.7,2278,0.04556
1802.8,2243,0.04486
1952.4,2092,0.04184
2114.3,1816,0.03632
2289.7,1559,0.03118
2479.7,1217,0.02434
