Bin , nEvents , Efficiencies
152.41,15,0.0003
165.05,22,0.00044
178.75,32,0.00064
193.57,41,0.00082
209.63,60,0.0012
227.02,107,0.00214
245.86,114,0.00228
266.25,156,0.00312
288.34,221,0.00442
312.26,273,0.00546
338.16,302,0.00604
366.21,359,0.00718
396.59,438,0.00876
429.49,531,0.01062
465.12,582,0.01164
503.71,678,0.01356
545.49,823,0.01646
590.74,920,0.0184
639.75,1092,0.02184
692.82,1264,0.02528
750.29,1364,0.02728
812.54,1644,0.03288
879.94,1748,0.03496
952.94,2041,0.04082
1032,2194,0.04388
1117.6,2204,0.04408
1210.3,2355,0.0471
1310.7,2435,0.0487
1419.4,2407,0.04814
1537.2,2199,0.04398
1664.7,1928,0.03856
1802.8,1665,0.0333
1952.4,1341,0.02682
2114.3,1044,0.02088
2289.7,826,0.01652
2479.7,532,0.01064
