Bin , nEvents , Efficiencies
150,619,0.02476
160,527,0.02108
170,470,0.0188
180,378,0.01512
190,380,0.0152
200,657,0.02628
220,538,0.02152
240,430,0.0172
260,376,0.01504
280,315,0.0126
300,279,0.01116
320,229,0.00916
340,181,0.00724
360,170,0.0068
380,171,0.00684
400,118,0.00472
420,98,0.00392
440,91,0.00364
460,65,0.0026
480,63,0.00252
500,63,0.00252
520,66,0.00264
540,37,0.00148
560,43,0.00172
580,48,0.00192
600,43,0.00172
630,43,0.00172
660,30,0.0012
690,25,0.001
720,42,0.00168
750,24,0.00096
780,19,0.00076
810,14,0.00056
840,23,0.00092
870,10,0.0004
900,32,0.00128
950,10,0.0004
1000,16,0.00064
1050,14,0.00056
1100,7,0.00028
1150,14,0.00056
1200,10,0.0004
1250,5,0.0002
1310,2,8e-05
1370,3,0.00012
1430,5,0.0002
1490,2,8e-05
1550,0,0
1610,2,8e-05
1680,2,8e-05
1750,3,0.00012
1820,2,8e-05
1890,1,4e-05
1970,2,8e-05
2050,2,8e-05
