Bin , nEvents , Efficiencies
150,661,0.02644
160,527,0.02108
170,418,0.01672
180,432,0.01728
190,381,0.01524
200,565,0.0226
220,575,0.023
240,406,0.01624
260,339,0.01356
280,333,0.01332
300,279,0.01116
320,215,0.0086
340,218,0.00872
360,198,0.00792
380,136,0.00544
400,123,0.00492
420,110,0.0044
440,94,0.00376
460,101,0.00404
480,75,0.003
500,66,0.00264
520,48,0.00192
540,56,0.00224
560,39,0.00156
580,42,0.00168
600,51,0.00204
630,56,0.00224
660,37,0.00148
690,45,0.0018
720,31,0.00124
750,23,0.00092
780,22,0.00088
810,20,0.0008
840,18,0.00072
870,13,0.00052
900,20,0.0008
950,23,0.00092
1000,18,0.00072
1050,5,0.0002
1100,6,0.00024
1150,8,0.00032
1200,5,0.0002
1250,5,0.0002
1310,6,0.00024
1370,7,0.00028
1430,5,0.0002
1490,5,0.0002
1550,3,0.00012
1610,3,0.00012
1680,1,4e-05
1750,0,0
1820,0,0
1890,2,8e-05
1970,0,0
2050,0,0
