Bin , nEvents , Efficiencies
50,16,0.00032
70,32,0.00064
80,32,0.00064
90,58,0.00116
100,110,0.0022
120,94,0.00188
140,76,0.00152
160,54,0.00108
180,47,0.00094
200,41,0.00082
220,37,0.00074
240,35,0.0007
260,24,0.00048
280,22,0.00044
300,17,0.00034
320,20,0.0004
340,19,0.00038
360,35,0.0007
400,53,0.00106
500,25,0.0005
600,16,0.00032
700,10,0.0002
800,28,0.00056
