Bin , nEvents , Efficiencies
150,11,0.00022
160,10,0.0002
170,17,0.00034
180,17,0.00034
190,29,0.00058
200,66,0.00132
220,73,0.00146
240,74,0.00148
260,91,0.00182
280,106,0.00212
300,126,0.00252
320,139,0.00278
340,130,0.0026
360,146,0.00292
380,159,0.00318
400,179,0.00358
420,194,0.00388
440,143,0.00286
460,203,0.00406
480,180,0.0036
500,188,0.00376
520,230,0.0046
540,207,0.00414
560,221,0.00442
580,242,0.00484
600,341,0.00682
630,377,0.00754
660,368,0.00736
690,364,0.00728
720,334,0.00668
750,413,0.00826
780,382,0.00764
810,406,0.00812
840,395,0.0079
870,412,0.00824
900,647,0.01294
950,675,0.0135
1000,654,0.01308
1050,690,0.0138
1100,650,0.013
1150,695,0.0139
1200,663,0.01326
1250,737,0.01474
1310,713,0.01426
1370,726,0.01452
1430,677,0.01354
1490,668,0.01336
1550,535,0.0107
1610,691,0.01382
1680,593,0.01186
1750,588,0.01176
1820,528,0.01056
1890,549,0.01098
1970,485,0.0097
2050,432,0.00864
