Bin , nEvents , Efficiencies
150,1033,0.02066
160,959,0.01918
170,874,0.01748
180,761,0.01522
190,683,0.01366
200,1245,0.0249
220,1077,0.02154
240,897,0.01794
260,824,0.01648
280,647,0.01294
300,590,0.0118
320,518,0.01036
340,444,0.00888
360,387,0.00774
380,326,0.00652
400,285,0.0057
420,253,0.00506
440,281,0.00562
460,231,0.00462
480,213,0.00426
500,188,0.00376
520,175,0.0035
540,167,0.00334
560,148,0.00296
580,122,0.00244
600,170,0.0034
630,170,0.0034
660,147,0.00294
690,131,0.00262
720,91,0.00182
750,105,0.0021
780,88,0.00176
810,84,0.00168
840,84,0.00168
870,59,0.00118
900,102,0.00204
950,86,0.00172
1000,82,0.00164
1050,52,0.00104
1100,64,0.00128
1150,46,0.00092
1200,28,0.00056
1250,39,0.00078
1310,39,0.00078
1370,31,0.00062
1430,28,0.00056
1490,20,0.0004
1550,20,0.0004
1610,16,0.00032
1680,18,0.00036
1750,16,0.00032
1820,11,0.00022
1890,11,0.00022
1970,10,0.0002
2050,6,0.00012
