Bin , nEvents , Efficiencies
152.41,236,0.00472
165.05,332,0.00664
178.75,384,0.00768
193.57,493,0.00986
209.63,482,0.00964
227.02,645,0.0129
245.86,712,0.01424
266.25,843,0.01686
288.34,936,0.01872
312.26,1121,0.02242
338.16,1165,0.0233
366.21,1330,0.0266
396.59,1495,0.0299
429.49,1604,0.03208
465.12,1717,0.03434
503.71,1817,0.03634
545.49,1868,0.03736
590.74,2063,0.04126
639.75,1949,0.03898
692.82,1902,0.03804
750.29,1767,0.03534
812.54,1726,0.03452
879.94,1570,0.0314
952.94,1408,0.02816
1032,1224,0.02448
1117.6,1031,0.02062
1210.3,791,0.01582
1310.7,635,0.0127
1419.4,430,0.0086
1537.2,345,0.0069
1664.7,281,0.00562
1802.8,182,0.00364
1952.4,128,0.00256
2114.3,91,0.00182
2289.7,31,0.00062
2479.7,25,0.0005
