Bin , nEvents , Efficiencies
152.41,14,0.00028
165.05,33,0.00066
178.75,40,0.0008
193.57,42,0.00084
209.63,56,0.00112
227.02,75,0.0015
245.86,115,0.0023
266.25,146,0.00292
288.34,201,0.00402
312.26,240,0.0048
338.16,277,0.00554
366.21,358,0.00716
396.59,411,0.00822
429.49,483,0.00966
465.12,554,0.01108
503.71,705,0.0141
545.49,795,0.0159
590.74,906,0.01812
639.75,983,0.01966
692.82,1111,0.02222
750.29,1349,0.02698
812.54,1511,0.03022
879.94,1685,0.0337
952.94,1807,0.03614
1032,1947,0.03894
1117.6,2092,0.04184
1210.3,2110,0.0422
1310.7,2183,0.04366
1419.4,2112,0.04224
1537.2,2067,0.04134
1664.7,1814,0.03628
1802.8,1681,0.03362
1952.4,1415,0.0283
2114.3,1148,0.02296
2289.7,850,0.017
2479.7,618,0.01236
