Bin , nEvents , Efficiencies
152.41,81,0.00162
165.05,108,0.00216
178.75,133,0.00266
193.57,174,0.00348
209.63,182,0.00364
227.02,246,0.00492
245.86,270,0.0054
266.25,376,0.00752
288.34,456,0.00912
312.26,507,0.01014
338.16,591,0.01182
366.21,734,0.01468
396.59,841,0.01682
429.49,867,0.01734
465.12,945,0.0189
503.71,1133,0.02266
545.49,1319,0.02638
590.74,1490,0.0298
639.75,1584,0.03168
692.82,1744,0.03488
750.29,1872,0.03744
812.54,1905,0.0381
879.94,2028,0.04056
952.94,2090,0.0418
1032,1934,0.03868
1117.6,1998,0.03996
1210.3,1780,0.0356
1310.7,1637,0.03274
1419.4,1529,0.03058
1537.2,1334,0.02668
1664.7,1134,0.02268
1802.8,930,0.0186
1952.4,724,0.01448
2114.3,524,0.01048
2289.7,363,0.00726
2479.7,274,0.00548
