Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,4,8e-05
400,9,0.00018
450,11,0.00022
500,30,0.0006
600,30,0.0006
700,31,0.00062
800,35,0.0007
900,33,0.00066
1000,51,0.00102
1150,91,0.00182
