Bin , nEvents , Efficiencies
152.41,941,0.03764
165.05,972,0.03888
178.75,935,0.0374
193.57,829,0.03316
209.63,761,0.03044
227.02,686,0.02744
245.86,638,0.02552
266.25,587,0.02348
288.34,549,0.02196
312.26,467,0.01868
338.16,418,0.01672
366.21,343,0.01372
396.59,301,0.01204
429.49,272,0.01088
465.12,212,0.00848
503.71,202,0.00808
545.49,174,0.00696
590.74,130,0.0052
639.75,105,0.0042
692.82,91,0.00364
750.29,80,0.0032
812.54,63,0.00252
879.94,45,0.0018
952.94,30,0.0012
1032,23,0.00092
1117.6,17,0.00068
1210.3,17,0.00068
1310.7,20,0.0008
1419.4,9,0.00036
1537.2,6,0.00024
1664.7,3,0.00012
1802.8,3,0.00012
1952.4,0,0
2114.3,0,0
2289.7,0,0
2479.7,0,0
