Bin , nEvents , Efficiencies
150,133,0.00266
160,122,0.00244
170,166,0.00332
180,143,0.00286
190,182,0.00364
200,317,0.00634
220,317,0.00634
240,374,0.00748
260,354,0.00708
280,355,0.0071
300,378,0.00756
320,371,0.00742
340,390,0.0078
360,367,0.00734
380,321,0.00642
400,340,0.0068
420,325,0.0065
440,304,0.00608
460,384,0.00768
480,372,0.00744
500,332,0.00664
520,333,0.00666
540,327,0.00654
560,325,0.0065
580,372,0.00744
600,476,0.00952
630,478,0.00956
660,471,0.00942
690,466,0.00932
720,405,0.0081
750,407,0.00814
780,407,0.00814
810,382,0.00764
840,386,0.00772
870,375,0.0075
900,572,0.01144
950,578,0.01156
1000,523,0.01046
1050,465,0.0093
1100,548,0.01096
1150,488,0.00976
1200,492,0.00984
1250,487,0.00974
1310,415,0.0083
1370,389,0.00778
1430,374,0.00748
1490,341,0.00682
1550,328,0.00656
1610,396,0.00792
1680,333,0.00666
1750,296,0.00592
1820,268,0.00536
1890,303,0.00606
1970,220,0.0044
2050,227,0.00454
