Bin , nEvents , Efficiencies
50,3,6e-05
100,8,0.00016
150,2,4e-05
200,4,8e-05
250,4,8e-05
300,9,0.00018
350,7,0.00014
400,9,0.00018
500,11,0.00022
600,67,0.00134
