Bin , nEvents , Efficiencies
150,1,2e-05
200,2,4e-05
250,3,6e-05
300,1,2e-05
350,1,2e-05
400,3,6e-05
450,3,6e-05
500,2,4e-05
550,0,0
650,1,2e-05
