Bin , nEvents , Efficiencies
150,148,0.00592
160,148,0.00592
170,162,0.00648
180,143,0.00572
190,176,0.00704
200,310,0.0124
220,291,0.01164
240,329,0.01316
260,281,0.01124
280,293,0.01172
300,293,0.01172
320,290,0.0116
340,271,0.01084
360,262,0.01048
380,247,0.00988
400,249,0.00996
420,203,0.00812
440,238,0.00952
460,214,0.00856
480,192,0.00768
500,177,0.00708
520,170,0.0068
540,172,0.00688
560,169,0.00676
580,180,0.0072
600,262,0.01048
630,198,0.00792
660,221,0.00884
690,186,0.00744
720,180,0.0072
750,166,0.00664
780,181,0.00724
810,161,0.00644
840,159,0.00636
870,149,0.00596
900,224,0.00896
950,194,0.00776
1000,189,0.00756
1050,162,0.00648
1100,166,0.00664
1150,139,0.00556
1200,124,0.00496
1250,136,0.00544
1310,129,0.00516
1370,114,0.00456
1430,103,0.00412
1490,95,0.0038
1550,96,0.00384
1610,85,0.0034
1680,73,0.00292
1750,66,0.00264
1820,53,0.00212
1890,71,0.00284
1970,63,0.00252
2050,41,0.00164
