Bin , nEvents , Efficiencies
150,158,0.00632
160,167,0.00668
170,155,0.0062
180,157,0.00628
190,151,0.00604
200,320,0.0128
220,332,0.01328
240,299,0.01196
260,291,0.01164
280,274,0.01096
300,287,0.01148
320,303,0.01212
340,256,0.01024
360,253,0.01012
380,238,0.00952
400,246,0.00984
420,222,0.00888
440,235,0.0094
460,199,0.00796
480,201,0.00804
500,180,0.0072
520,166,0.00664
540,173,0.00692
560,163,0.00652
580,163,0.00652
600,223,0.00892
630,239,0.00956
660,205,0.0082
690,205,0.0082
720,202,0.00808
750,160,0.0064
780,175,0.007
810,172,0.00688
840,149,0.00596
870,143,0.00572
900,226,0.00904
950,178,0.00712
1000,180,0.0072
1050,174,0.00696
1100,168,0.00672
1150,143,0.00572
1200,128,0.00512
1250,136,0.00544
1310,107,0.00428
1370,104,0.00416
1430,102,0.00408
1490,96,0.00384
1550,66,0.00264
1610,65,0.0026
1680,74,0.00296
1750,53,0.00212
1820,51,0.00204
1890,51,0.00204
1970,42,0.00168
2050,41,0.00164
