Bin , nEvents , Efficiencies
150,150,0.006
160,163,0.00652
170,176,0.00704
180,170,0.0068
190,148,0.00592
200,307,0.01228
220,302,0.01208
240,327,0.01308
260,334,0.01336
280,295,0.0118
300,281,0.01124
320,274,0.01096
340,269,0.01076
360,236,0.00944
380,248,0.00992
400,230,0.0092
420,232,0.00928
440,196,0.00784
460,193,0.00772
480,229,0.00916
500,186,0.00744
520,182,0.00728
540,183,0.00732
560,161,0.00644
580,195,0.0078
600,250,0.01
630,220,0.0088
660,208,0.00832
690,205,0.0082
720,188,0.00752
750,178,0.00712
780,161,0.00644
810,149,0.00596
840,137,0.00548
870,145,0.0058
900,238,0.00952
950,195,0.0078
1000,197,0.00788
1050,158,0.00632
1100,176,0.00704
1150,127,0.00508
1200,139,0.00556
1250,124,0.00496
1310,130,0.0052
1370,114,0.00456
1430,95,0.0038
1490,93,0.00372
1550,76,0.00304
1610,76,0.00304
1680,76,0.00304
1750,85,0.0034
1820,64,0.00256
1890,49,0.00196
1970,61,0.00244
2050,47,0.00188
