Bin , nEvents , Efficiencies
150,382,0.00764
160,482,0.00964
170,454,0.00908
180,464,0.00928
190,445,0.0089
200,899,0.01798
220,937,0.01874
240,902,0.01804
260,853,0.01706
280,832,0.01664
300,764,0.01528
320,730,0.0146
340,674,0.01348
360,579,0.01158
380,629,0.01258
400,578,0.01156
420,488,0.00976
440,471,0.00942
460,465,0.0093
480,484,0.00968
500,376,0.00752
520,428,0.00856
540,375,0.0075
560,327,0.00654
580,323,0.00646
600,426,0.00852
630,413,0.00826
660,379,0.00758
690,331,0.00662
720,282,0.00564
750,213,0.00426
780,232,0.00464
810,199,0.00398
840,188,0.00376
870,158,0.00316
900,215,0.0043
950,184,0.00368
1000,151,0.00302
1050,133,0.00266
1100,96,0.00192
1150,79,0.00158
1200,69,0.00138
1250,76,0.00152
1310,57,0.00114
1370,49,0.00098
1430,41,0.00082
1490,24,0.00048
1550,20,0.0004
1610,25,0.0005
1680,21,0.00042
1750,13,0.00026
1820,7,0.00014
1890,10,0.0002
1970,7,0.00014
2050,10,0.0002
