Bin , nEvents , Efficiencies
152.41,117,0.00234
165.05,145,0.0029
178.75,165,0.0033
193.57,216,0.00432
209.63,255,0.0051
227.02,296,0.00592
245.86,364,0.00728
266.25,467,0.00934
288.34,472,0.00944
312.26,594,0.01188
338.16,711,0.01422
366.21,858,0.01716
396.59,945,0.0189
429.49,1077,0.02154
465.12,1261,0.02522
503.71,1359,0.02718
545.49,1460,0.0292
590.74,1537,0.03074
639.75,1707,0.03414
692.82,1885,0.0377
750.29,1892,0.03784
812.54,2004,0.04008
879.94,2009,0.04018
952.94,1932,0.03864
1032,1913,0.03826
1117.6,1836,0.03672
1210.3,1686,0.03372
1310.7,1500,0.03
1419.4,1318,0.02636
1537.2,1120,0.0224
1664.7,896,0.01792
1802.8,731,0.01462
1952.4,547,0.01094
2114.3,437,0.00874
2289.7,243,0.00486
2479.7,169,0.00338
