Bin , nEvents , Efficiencies
150,1010,0.0202
160,876,0.01752
170,810,0.0162
180,770,0.0154
190,691,0.01382
200,1232,0.02464
220,1082,0.02164
240,914,0.01828
260,777,0.01554
280,694,0.01388
300,613,0.01226
320,558,0.01116
340,460,0.0092
360,416,0.00832
380,391,0.00782
400,365,0.0073
420,373,0.00746
440,312,0.00624
460,239,0.00478
480,224,0.00448
500,231,0.00462
520,160,0.0032
540,180,0.0036
560,176,0.00352
580,162,0.00324
600,232,0.00464
630,212,0.00424
660,134,0.00268
690,144,0.00288
720,142,0.00284
750,105,0.0021
780,101,0.00202
810,75,0.0015
840,96,0.00192
870,103,0.00206
900,123,0.00246
950,110,0.0022
1000,91,0.00182
1050,53,0.00106
1100,55,0.0011
1150,46,0.00092
1200,50,0.001
1250,64,0.00128
1310,41,0.00082
1370,29,0.00058
1430,28,0.00056
1490,20,0.0004
1550,31,0.00062
1610,26,0.00052
1680,20,0.0004
1750,11,0.00022
1820,17,0.00034
1890,20,0.0004
1970,15,0.0003
2050,12,0.00024
