Bin , nEvents , Efficiencies
150,1067,0.02134
160,915,0.0183
170,841,0.01682
180,807,0.01614
190,712,0.01424
200,1253,0.02506
220,1105,0.0221
240,959,0.01918
260,866,0.01732
280,723,0.01446
300,590,0.0118
320,523,0.01046
340,496,0.00992
360,418,0.00836
380,392,0.00784
400,361,0.00722
420,312,0.00624
440,266,0.00532
460,291,0.00582
480,236,0.00472
500,237,0.00474
520,175,0.0035
540,180,0.0036
560,152,0.00304
580,168,0.00336
600,219,0.00438
630,164,0.00328
660,166,0.00332
690,153,0.00306
720,111,0.00222
750,100,0.002
780,108,0.00216
810,78,0.00156
840,86,0.00172
870,56,0.00112
900,91,0.00182
950,86,0.00172
1000,59,0.00118
1050,67,0.00134
1100,48,0.00096
1150,50,0.001
1200,34,0.00068
1250,32,0.00064
1310,25,0.0005
1370,18,0.00036
1430,26,0.00052
1490,21,0.00042
1550,8,0.00016
1610,10,0.0002
1680,9,0.00018
1750,8,0.00016
1820,11,0.00022
1890,10,0.0002
1970,8,0.00016
2050,4,8e-05
